700.12: -0.014963; 0.014014; 1.500000; 0.694014
702.704: -0.011212; 0.014014; 1.500000; 0.694014
706.851: -0.011212; 0.014014; 1.500000; 0.694014
714.258: -0.009723; 0.012869; 1.500000; 0.692869
717.597: -0.010295; 0.012869; 1.500000; 0.692869
727.4: -0.035737; 0.032439; 1.500000; 0.712439
729.164: -0.025952; 0.032439; 1.500000; 0.712439
736.357: -0.003924; 0.015495; 1.500000; 0.695495
740.431: -0.031927; 0.030519; 1.500000; 0.710519
742.7: -0.024415; 0.030519; 1.500000; 0.710519
748.971: -0.024415; 0.030519; 1.500000; 0.710519
754.534: -0.036260; 0.039630; 1.500000; 0.719630
757.745: -0.031704; 0.039630; 1.500000; 0.719630
762.638: -0.036505; 0.043323; 1.500000; 0.723323
764.495: -0.034658; 0.043323; 1.500000; 0.723323
766.632: -0.034658; 0.043323; 1.500000; 0.723323
770.621: -0.046811; 0.052671; 1.500000; 0.732671
778.174: -0.042137; 0.052671; 1.500000; 0.732671
783.747: -0.042677; 0.053087; 1.500000; 0.733087
787.467: -0.042469; 0.053087; 1.500000; 0.733087
794.304: -0.032360; 0.045311; 1.500000; 0.725311
796.829: -0.036248; 0.045311; 1.500000; 0.725311
801.28: -0.048756; 0.054932; 1.500000; 0.734932
802.792: -0.043945; 0.054932; 1.500000; 0.734932
806.87: -0.043945; 0.054932; 1.500000; 0.734932
813.776: -0.054411; 0.062982; 1.500000; 0.742982
817.006: -0.050386; 0.062982; 1.500000; 0.742982
820.715: -0.041234; 0.055942; 1.500000; 0.735942
823.256: -0.044754; 0.055942; 1.500000; 0.735942
826.864: -0.044754; 0.055942; 1.500000; 0.735942
830.758: -0.053673; 0.062803; 1.500000; 0.742803
834.629: -0.050242; 0.062803; 1.500000; 0.742803
842.672: -0.049308; 0.062084; 1.500000; 0.742084
843.112: -0.049668; 0.062084; 1.500000; 0.742084
847.087: -0.049668; 0.062084; 1.500000; 0.742084
851.172: -0.053360; 0.064925; 1.500000; 0.744925
855.131: -0.051940; 0.064925; 1.500000; 0.744925
860.4: -0.054973; 0.067258; 1.500000; 0.747258
862.772: -0.053806; 0.067258; 1.500000; 0.747258
866.852: -0.053806; 0.067258; 1.500000; 0.747258
872.944: -0.068424; 0.078502; 1.500000; 0.758502
874.748: -0.062802; 0.078502; 1.500000; 0.758502
880.429: -0.061174; 0.077250; 1.500000; 0.757250
882.576: -0.061800; 0.077250; 1.500000; 0.757250
887.578: -0.061800; 0.077250; 1.500000; 0.757250
893.285: -0.065518; 0.080110; 1.500000; 0.760110
896.839: -0.064088; 0.080110; 1.500000; 0.760110
900.438: -0.069129; 0.083987; 1.500000; 0.763987
907.114: -0.067190; 0.083987; 1.500000; 0.763987
907.276: -0.067190; 0.083987; 1.500000; 0.763987
910.776: -0.080663; 0.094351; 1.500000; 0.774351
914.736: -0.075481; 0.094351; 1.500000; 0.774351
920.138: -0.068465; 0.088954; 1.500000; 0.768954
922.701: -0.071163; 0.088954; 1.500000; 0.768954
926.874: -0.071163; 0.088954; 1.500000; 0.768954
931.127: -0.079988; 0.095743; 1.500000; 0.775743
940.953: -0.076594; 0.095743; 1.500000; 0.775743
944.945: -0.065271; 0.087033; 1.500000; 0.767033
947.89: -0.069626; 0.087033; 1.500000; 0.767033
951.897: -0.075946; 0.091894; 1.500000; 0.771894
955.043: -0.073516; 0.091894; 1.500000; 0.771894
960.079: -0.086600; 0.101960; 1.500000; 0.781960
962.794: -0.081568; 0.101960; 1.500000; 0.781960
966.78: -0.081568; 0.101960; 1.500000; 0.781960
973.685: -0.099656; 0.115874; 1.500000; 0.795874
975.657: -0.092699; 0.115874; 1.500000; 0.795874
981.605: -0.076841; 0.103675; 1.500000; 0.783675
983.086: -0.082940; 0.103675; 1.500000; 0.783675
987.368: -0.082940; 0.103675; 1.500000; 0.783675
992.835: -0.088538; 0.107981; 1.500000; 0.787981
994.547: -0.086385; 0.107981; 1.500000; 0.787981
1002.01: -0.105120; 0.122393; 1.500000; 0.802393
1003.24: -0.097914; 0.122393; 1.500000; 0.802393
1007.4: -0.097914; 0.122393; 1.500000; 0.802393
1011.26: -0.073026; 0.103248; 1.500000; 0.783248
1015.06: -0.082598; 0.103248; 1.500000; 0.783248
1020.21: -0.095365; 0.113069; 1.500000; 0.793069
1022.47: -0.090455; 0.113069; 1.500000; 0.793069
1026.5: -0.090455; 0.113069; 1.500000; 0.793069
1035.12: -0.094161; 0.115919; 1.500000; 0.795919
1036.13: -0.092735; 0.115919; 1.500000; 0.795919
1041.7: -0.078757; 0.105166; 1.500000; 0.785166
1043.6: -0.084133; 0.105166; 1.500000; 0.785166
1046.79: -0.084133; 0.105166; 1.500000; 0.785166
1050.55: -0.090616; 0.110153; 1.500000; 0.790153
1054.59: -0.088123; 0.110153; 1.500000; 0.790153
1059.59: -0.095580; 0.115889; 1.500000; 0.795889
1062.76: -0.092712; 0.115889; 1.500000; 0.795889
1071.86: -0.083537; 0.108832; 1.500000; 0.788832
1074.96: -0.087066; 0.108832; 1.500000; 0.788832
1080.44: -0.107402; 0.124476; 1.500000; 0.804476
1082.71: -0.099581; 0.124476; 1.500000; 0.804476
1086.99: -0.099581; 0.124476; 1.500000; 0.804476
1090.85: -0.086590; 0.114483; 1.500000; 0.794483
1099.65: -0.091586; 0.114483; 1.500000; 0.794483
1101.15: -0.103678; 0.123784; 1.500000; 0.803784
1102.87: -0.099028; 0.123784; 1.500000; 0.803784
1106.86: -0.099028; 0.123784; 1.500000; 0.803784
1110.77: -0.089961; 0.116810; 1.500000; 0.796810
1114.81: -0.093448; 0.116810; 1.500000; 0.796810
1120.16: -0.102513; 0.123783; 1.500000; 0.803783
1122.75: -0.099026; 0.123783; 1.500000; 0.803783
1126.67: -0.099026; 0.123783; 1.500000; 0.803783
1132.38: -0.105458; 0.128730; 1.500000; 0.808730
1134.66: -0.102984; 0.128730; 1.500000; 0.808730
1140.72: -0.099814; 0.126292; 1.500000; 0.806292
1142.63: -0.101033; 0.126292; 1.500000; 0.806292
1146.62: -0.101033; 0.126292; 1.500000; 0.806292
1150.62: -0.095800; 0.122266; 1.500000; 0.802266
1154.83: -0.097813; 0.122266; 1.500000; 0.802266
1163.47: -0.115524; 0.135890; 1.500000; 0.815890
1166.73: -0.108712; 0.135890; 1.500000; 0.815890
1170.62: -0.081444; 0.114915; 1.500000; 0.794915
1174.9: -0.091932; 0.114915; 1.500000; 0.794915
1180.03: -0.106842; 0.126384; 1.500000; 0.806384
1182.78: -0.101107; 0.126384; 1.500000; 0.806384
1186.74: -0.101107; 0.126384; 1.500000; 0.806384
1193.58: -0.098463; 0.124350; 1.500000; 0.804350
1194.73: -0.099480; 0.124350; 1.500000; 0.804350
1200.52: -0.106249; 0.129557; 1.500000; 0.809557
1202.9: -0.103645; 0.129557; 1.500000; 0.809557
1206.87: -0.103645; 0.129557; 1.500000; 0.809557
1210.62: -0.101436; 0.127857; 1.500000; 0.807857
1214.91: -0.102286; 0.127857; 1.500000; 0.807857
1219.94: -0.116029; 0.138429; 1.500000; 0.818429
1226.47: -0.110743; 0.138429; 1.500000; 0.818429
1226.95: -0.110743; 0.138429; 1.500000; 0.818429
1230.83: -0.104035; 0.133269; 1.500000; 0.813269
1234.99: -0.106615; 0.133269; 1.500000; 0.813269
1240.14: -0.099610; 0.127881; 1.500000; 0.807881
1242.74: -0.102305; 0.127881; 1.500000; 0.807881
1246.72: -0.102305; 0.127881; 1.500000; 0.807881
1250.71: -0.095181; 0.122401; 1.500000; 0.802401
1256.2: -0.097921; 0.122401; 1.500000; 0.802401
1259.91: -0.095753; 0.120733; 1.500000; 0.800733
1262.98: -0.096587; 0.120733; 1.500000; 0.800733
1266.78: -0.096587; 0.120733; 1.500000; 0.800733
1270.78: -0.111034; 0.131846; 1.500000; 0.811846
1274.92: -0.105477; 0.131846; 1.500000; 0.811846
1280.21: -0.106014; 0.132259; 1.500000; 0.812259
1282.76: -0.105808; 0.132259; 1.500000; 0.812259
1289.48: -0.105808; 0.132259; 1.500000; 0.812259
1291.53: -0.083571; 0.115154; 1.500000; 0.795154
1294.8: -0.092123; 0.115154; 1.500000; 0.795154
1300.44: -0.114789; 0.132590; 1.500000; 0.812590
1302.71: -0.106072; 0.132590; 1.500000; 0.812590
1306.71: -0.106072; 0.132590; 1.500000; 0.812590
1311.1: -0.107860; 0.133965; 1.500000; 0.813965
1315.24: -0.107172; 0.133965; 1.500000; 0.813965
1321.86: -0.090156; 0.120875; 1.500000; 0.800875
1330.36: -0.096700; 0.120875; 1.500000; 0.800875
1330.47: -0.096700; 0.120875; 1.500000; 0.800875
1334.4: -0.099994; 0.123409; 1.500000; 0.803409
1335.25: -0.098727; 0.123409; 1.500000; 0.803409
1340.42: -0.086459; 0.113972; 1.500000; 0.793972
1342.75: -0.091178; 0.113972; 1.500000; 0.793972
1346.83: -0.091178; 0.113972; 1.500000; 0.793972
1351.64: -0.108855; 0.127570; 1.500000; 0.807570
1354.96: -0.102056; 0.127570; 1.500000; 0.807570
1360.16: -0.097074; 0.123737; 1.500000; 0.803737
1362.75: -0.098990; 0.123737; 1.500000; 0.803737
1366.82: -0.098990; 0.123737; 1.500000; 0.803737
1371.1: -0.093497; 0.119512; 1.500000; 0.799512
1374.71: -0.095610; 0.119512; 1.500000; 0.799512
1380.63: -0.110497; 0.130964; 1.500000; 0.810964
1386.35: -0.104771; 0.130964; 1.500000; 0.810964
1401.37: -0.083419; 0.114539; 1.500000; 0.794539
1408.09: -0.088054; 0.111787; 1.500000; 0.791787
1408.65: -0.089430; 0.111787; 1.500000; 0.791787
1418.63: -0.079326; 0.104015; 1.500000; 0.784015
1424.2: -0.100003; 0.116931; 1.500000; 0.796931
1427: -0.093545; 0.116931; 1.500000; 0.796931
1439.92: -0.090547; 0.114625; 1.500000; 0.794625
1442.92: -0.073065; 0.100290; 1.500000; 0.780290
1455.86: -0.091108; 0.108656; 1.500000; 0.788656
1457.98: -0.086925; 0.108656; 1.500000; 0.788656
1463.88: -0.080635; 0.103818; 1.500000; 0.783818
1467.2: -0.083055; 0.103818; 1.500000; 0.783818
1470.75: -0.070937; 0.094497; 1.500000; 0.774497
1474.7: -0.075598; 0.094497; 1.500000; 0.774497
1484.12: -0.089536; 0.105219; 1.500000; 0.785219
1485.21: -0.084175; 0.105219; 1.500000; 0.785219
1489.31: -0.084175; 0.105219; 1.500000; 0.785219
1495.98: -0.080783; 0.102609; 1.500000; 0.782609
1502.27: -0.084873; 0.104752; 1.500000; 0.784752
1503.95: -0.083802; 0.104752; 1.500000; 0.784752
1506.82: -0.083802; 0.104752; 1.500000; 0.784752
1518.81: -0.081626; 0.103079; 1.500000; 0.783079
1519.15: -0.082463; 0.103079; 1.500000; 0.783079
1524.61: -0.064810; 0.089500; 1.500000; 0.769500
1529.12: -0.071600; 0.089500; 1.500000; 0.769500
1536.99: -0.064456; 0.084005; 1.500000; 0.764005
1542.11: -0.072249; 0.087886; 1.500000; 0.767886
1542.94: -0.070308; 0.087886; 1.500000; 0.767886
1550.95: -0.070308; 0.087886; 1.500000; 0.767886
1556.8: -0.063801; 0.082880; 1.500000; 0.762880
1557.71: -0.066304; 0.082880; 1.500000; 0.762880
1564.52: -0.054585; 0.073865; 1.500000; 0.753865
1567.73: -0.059092; 0.073865; 1.500000; 0.753865
1571: -0.077252; 0.087835; 1.500000; 0.767835
1574.93: -0.070268; 0.087835; 1.500000; 0.767835
1584.92: -0.072819; 0.089797; 1.500000; 0.769797
1587.15: -0.071838; 0.089797; 1.500000; 0.769797
1591.14: -0.081833; 0.097485; 1.500000; 0.777485
1594.81: -0.077988; 0.097485; 1.500000; 0.777485
1603.1: -0.040406; 0.068576; 1.500000; 0.748576
1605.15: -0.054861; 0.068576; 1.500000; 0.748576
1609.33: -0.054861; 0.068576; 1.500000; 0.748576
1625.19: -0.075119; 0.084159; 1.500000; 0.764159
1626.06: -0.048176; 0.069428; 1.500000; 0.749428
1628.4: -0.055542; 0.069428; 1.500000; 0.749428
1635.95: -0.075679; 0.084917; 1.500000; 0.764917
1647.97: -0.052837; 0.073305; 1.500000; 0.753305
1659.64: -0.060862; 0.075011; 1.500000; 0.755011
1666.38: -0.057050; 0.072735; 1.500000; 0.752735
1667: -0.058188; 0.072735; 1.500000; 0.752735
1672.95: -0.044170; 0.061952; 1.500000; 0.741952
1674.96: -0.049561; 0.061952; 1.500000; 0.741952
1682.62: -0.062490; 0.071897; 1.500000; 0.751897
1682.81: -0.057517; 0.071897; 1.500000; 0.751897
1687.04: -0.057517; 0.071897; 1.500000; 0.751897
1690.71: -0.021282; 0.044024; 1.500000; 0.724024
1694.68: -0.035219; 0.044024; 1.500000; 0.724024
1699.68: -0.035196; 0.044006; 1.500000; 0.724006
1702.81: -0.035204; 0.044006; 1.500000; 0.724006
1712.75: -0.035204; 0.044006; 1.500000; 0.724006
1717.26: -0.037120; 0.045479; 1.500000; 0.725479
1718.36: -0.036383; 0.045479; 1.500000; 0.725479
1723.09: -0.045313; 0.052348; 1.500000; 0.732348
1725.11: -0.041879; 0.052348; 1.500000; 0.732348
1726.61: -0.041879; 0.052348; 1.500000; 0.732348
1730.77: -0.073942; 0.077012; 1.500000; 0.757012
1740.87: -0.061610; 0.077012; 1.500000; 0.757012
1743.18: -0.046174; 0.065138; 1.500000; 0.745138
1744.64: -0.052111; 0.065138; 1.500000; 0.745138
1747.27: -0.052111; 0.065138; 1.500000; 0.745138
1753.05: -0.059860; 0.071099; 1.500000; 0.751099
1755.48: -0.056879; 0.071099; 1.500000; 0.751099
1759.97: -0.028188; 0.049029; 1.500000; 0.729029
1762.58: -0.039223; 0.049029; 1.500000; 0.729029
1776.27: -0.017476; 0.032300; 1.500000; 0.712300
1783.27: -0.052051; 0.052463; 1.500000; 0.732463
1785.43: -0.041970; 0.052463; 1.500000; 0.732463
1787.04: -0.041970; 0.052463; 1.500000; 0.732463
1790.56: -0.040305; 0.051182; 1.500000; 0.731182
1794.68: -0.040945; 0.051182; 1.500000; 0.731182
1804.18: -0.049135; 0.057481; 1.500000; 0.737481
1805.09: -0.045985; 0.057481; 1.500000; 0.737481
1808.99: -0.045985; 0.057481; 1.500000; 0.737481
1816.1: -0.054910; 0.064347; 1.500000; 0.744347
1822.49: -0.041764; 0.056875; 1.500000; 0.736875
1823.57: -0.045500; 0.056875; 1.500000; 0.736875
1826.66: -0.045500; 0.056875; 1.500000; 0.736875
1833.06: -0.050138; 0.060442; 1.500000; 0.740442
1836.27: -0.048354; 0.060442; 1.500000; 0.740442
1846.59: -0.025559; 0.042908; 1.500000; 0.722908
1854.66: -0.044055; 0.050392; 1.500000; 0.730392
1857.41: -0.040313; 0.050392; 1.500000; 0.730392
1862.03: -0.009270; 0.026512; 1.500000; 0.706512
1864.45: -0.021210; 0.026512; 1.500000; 0.706512
1870.64: -0.021210; 0.026512; 1.500000; 0.706512
1874.21: -0.019890; 0.025497; 1.500000; 0.705497
1875.42: -0.020397; 0.025497; 1.500000; 0.705497
1881.09: -0.036763; 0.038085; 1.500000; 0.718085
1883.36: -0.030468; 0.038085; 1.500000; 0.718085
1890.84: -0.030468; 0.038085; 1.500000; 0.718085
1896.8: -0.021703; 0.031343; 1.500000; 0.711343
1900.32: -0.025075; 0.031343; 1.500000; 0.711343
1902.89: -0.007324; 0.017689; 1.500000; 0.697689
1904.54: -0.014151; 0.017689; 1.500000; 0.697689
1913.83: -0.014151; 0.017689; 1.500000; 0.697689
1917.02: 0.007801; 0.000803; 1.500000; 0.680803
1917.46: -0.000642; 0.000803; 1.500000; 0.680803
1923.4: -0.045453; 0.035273; 1.500000; 0.715273
1925.89: -0.028218; 0.035273; 1.500000; 0.715273
1926.99: -0.028218; 0.035273; 1.500000; 0.715273
1934.73: -0.019215; 0.028347; 1.500000; 0.708347
1935.96: -0.022678; 0.028347; 1.500000; 0.708347
1941.81: 0.003550; 0.008172; 1.500000; 0.688172
1943.6: -0.006538; 0.008172; 1.500000; 0.688172
1946.77: -0.006538; 0.008172; 1.500000; 0.688172
1950.57: -0.019481; 0.018129; 1.500000; 0.698129
1954.56: -0.014503; 0.018129; 1.500000; 0.698129
1962.69: -0.030368; 0.030333; 1.500000; 0.710333
1964.11: -0.024266; 0.030333; 1.500000; 0.710333
1967.63: -0.024266; 0.030333; 1.500000; 0.710333
1973.4: 0.005070; 0.007767; 1.500000; 0.687767
1975.33: -0.006213; 0.007767; 1.500000; 0.687767
1979.95: -0.014901; 0.014450; 1.500000; 0.694450
1982.49: -0.011560; 0.014450; 1.500000; 0.694450
1986.99: -0.011560; 0.014450; 1.500000; 0.694450
1995.4: -0.028282; 0.027313; 1.500000; 0.707313
1995.77: -0.021850; 0.027313; 1.500000; 0.707313
2003.02: -0.013602; 0.020968; 1.500000; 0.700968
2005.59: -0.016774; 0.020968; 1.500000; 0.700968
2008.19: -0.016774; 0.020968; 1.500000; 0.700968
2011.97: 0.012086; -0.001233; 1.500000; 0.678767
2014.77: 0.000986; -0.001233; 1.500000; 0.678767
2019.9: 0.008283; -0.006845; 1.500000; 0.673155
2025.75: 0.005476; -0.006845; 1.500000; 0.673155
2029.2: 0.005476; -0.006845; 1.500000; 0.673155
2035.15: -0.044917; 0.031919; 1.500000; 0.711919
2038.65: -0.025535; 0.031919; 1.500000; 0.711919
2044.11: -0.005035; 0.016150; 1.500000; 0.696150
2046.7: -0.012920; 0.016150; 1.500000; 0.696150
2050.69: 0.016647; -0.006594; 1.500000; 0.673406
2055.04: 0.005275; -0.006594; 1.500000; 0.673406
2066.32: -0.028498; 0.019385; 1.500000; 0.699385
2068.67: -0.015508; 0.019385; 1.500000; 0.699385
2074.9: -0.020179; 0.022978; 1.500000; 0.702978
2077.56: -0.018383; 0.022978; 1.500000; 0.702978
2083.17: -0.010898; 0.017221; 1.500000; 0.697221
2086.82: -0.013777; 0.017221; 1.500000; 0.697221
2092.73: -0.014444; 0.017735; 1.500000; 0.697735
2095.26: -0.014188; 0.017735; 1.500000; 0.697735
2099.85: 0.027327; -0.014200; 1.500000; 0.665800
2103.18: 0.011360; -0.014200; 1.500000; 0.665800
2107.25: 0.011360; -0.014200; 1.500000; 0.665800
2110.54: -0.033991; 0.020686; 1.500000; 0.700686
2114.67: -0.016549; 0.020686; 1.500000; 0.700686
2124.26: 0.014489; -0.003189; 1.500000; 0.676811
2125.26: 0.002552; -0.003189; 1.500000; 0.676811
2128.42: 0.002552; -0.003189; 1.500000; 0.676811
2132.91: 0.016347; -0.013801; 1.500000; 0.666199
2135.52: 0.011041; -0.013801; 1.500000; 0.666199
2142.8: -0.030968; 0.018513; 1.500000; 0.698513
2146.17: -0.014811; 0.018513; 1.500000; 0.698513
2147.64: -0.014811; 0.018513; 1.500000; 0.698513
2151.44: 0.024635; -0.011829; 1.500000; 0.668171
2158.17: 0.009463; -0.011829; 1.500000; 0.668171
2161.9: -0.005464; -0.000346; 1.500000; 0.679654
2164.96: 0.000277; -0.000346; 1.500000; 0.679654
2167.61: 0.000277; -0.000346; 1.500000; 0.679654
2171.96: 0.005257; -0.004177; 1.500000; 0.675823
2174.67: 0.003342; -0.004177; 1.500000; 0.675823
2179.81: 0.008350; -0.008030; 1.500000; 0.671970
2186.2: 0.006424; -0.008030; 1.500000; 0.671970
2189.65: 0.006424; -0.008030; 1.500000; 0.671970
